Author Info
Author,# Of Reviews,Product URL,Rating,Average Rating,Review Text,Review Date,Sentiment Score,Word Count,# LQ Words,Verified Purchase,Repeatability Percentage
Amazon Customer,56,NO URL DETECTED,1,0.0,Stopped charging devices shortly after starting to use them,2018-01-04,-0.769051,9,0,Yes,0.03448275862068964
Rizzle Dizzle,60,https://www.amazon.ca/Batman-Superman-Dawn-Justice-Bilingual/dp/B01DALXM0U?ref=pf_vv_at_pdctrvw_dp,5,4.3,"Good, but confusing",2017-10-02,0.352404,3,0,Yes,0.019999999999999993
Shaf,4,NO URL DETECTED,5,0.0,"Excellent, same as described. Arrived before time",2018-08-16,0.3973385,7,0,Yes,1.0
Saima Tazreen,33,https://www.amazon.ca/Bride-Gold-Glitter-Bunting-Banner/dp/B075GSYXWR?ref=pf_vv_at_pdctrvw_dp,5,5.0,"Nicely assembled, good quality and very durable.",2018-08-17,0.998207,7,0,Yes,0.018867924528301886
Jennifer,192,https://www.amazon.ca/Gutter-Filter-Downpipe-Blocking-Balloon/dp/B001GT4QWM?ref=pf_vv_at_pdctrvw_dp,5,3.1,they work great for the price,2016-11-24,0.924685,6,0,Yes,0.01111111111111111
Rizzle Dizzle,60,https://www.amazon.ca/BrothersLED-Splitter-Standard-Extenders-Converter/dp/B01LYY9BMI?ref=pf_vv_at_pdctrvw_dp,5,4.1,Product is new clean looks good. Works well with led.,2018-02-15,0.9029145000000001,10,0,Yes,0.019999999999999993
Kindle Customer,46,https://www.amazon.ca/Samsung-Galaxy-NAVOR%C2%AE-Wallet-Pocket/dp/B014E8TJKU?ref=pf_vv_at_pdctrvw_dp,5,4.4,"Nice, sturdy. I feel my phone is well protected.",2017-05-27,0.4740095,9,0,Yes,0.014925373134328342
Jennifer,192,https://www.amazon.ca/Fintie-iPad-Case-Protective-Generation/dp/B074295G38?ref=pf_vv_at_pdctrvw_dp,5,4.2,its beautiful and fit well,2017-09-19,0.992948,5,0,Yes,0.01111111111111111
makaveli,43,https://www.amazon.ca/Upper-Canada-Soap-Studio-Watermelons/dp/B01CRB32AO?ref=pf_vv_at_pdctrvw_dp,5,4.0,Gf uses this all the time and no complaints,2018-11-19,0.707052,9,0,Yes,0.01818181818181819
neighbour2thenorth,25,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774/ref=cm_cr_arp_d_product_top?ie=UTF8,5,4.1,Quiet and extremely lightweight,2018-08-20,0.94625,4,0,Yes,0.05
Amazon Customer,9,https://www.amazon.ca/Bissell-35V4C-Auto-Mate-Vacuum-Black/dp/B005ESPK0S?ref=pf_vv_at_pdctrvw_dp,4,4.1,We use this to clean our guinea pig cage. Works pretty good. Wish the hose was a little longer but all in all it is a good vacuum with really good suction.,2018-03-11,0.4687776666666667,32,0,Yes,0.1111111111111111
Amazon Customer,56,https://www.amazon.ca/Estwing-E6-24TM-24-Ounce-16-Inch-Reduction/dp/B00DT0PAIA?ref=pf_vv_at_pdctrvw_dp,5,1.0,Great framing hammer. Wouldn’t suggest it for finish work,2018-11-27,0.4469005,9,0,Yes,0.03448275862068964
neighbour2thenorth,25,https://www.amazon.ca/batteries-PA3817U-1BRS-PA3818U-1BRS-PABAS227-PABAS228/dp/B005ESSL8G?ref=pf_vv_at_pdctrvw_dp,5,3.4,Still working very well,2018-03-30,0.957618,4,0,Yes,0.05
Jennifer,192,https://www.amazon.ca/Anakin-Skywalker-Star-Adult-Glove/dp/B01BPEGYU4?ref=pf_vv_at_pdctrvw_dp,3,3.0,"The details of the glove are quite decent, however, the forarm is enormous (presumably to stuff all the baggy sleeve from your Anakin costume into it?) and the hand portion is very small (maybe a glove size 7-8?) My husband wears a size 10-…",2017-09-22,0.436674,44,0,Yes,0.01111111111111111
Rizzle Dizzle,60,https://www.amazon.ca/Active-Air-ACSC-Speed-Adjuster/dp/B007TFTITS?ref=pf_vv_at_pdctrvw_dp,4,3.9,My fan sound like it hums now. Works for what I wanted small. Plug in the bottom,2017-10-02,0.4602736666666667,17,0,Yes,0.019999999999999993
sylvie Rodeghiero,20,https://www.amazon.ca/Teething-Self-Soothing-Food-Grade-Silicone-Teether/dp/B07D4891ND?ref=pf_vv_at_pdctrvw_dp,5,5.0,So easy with the baby,2018-08-09,0.957032,5,0,Yes,0.16666666666666666
Michael Hudson,43,https://www.amazon.ca/Kihappy-Stainless-Straight-Reusable-Drinking/dp/B01I82NZIA?ref=pf_vv_at_pdctrvw_dp,5,4.3,Really solid straws,2018-12-14,0.790747,3,0,Yes,0.016393442622950827
Amazon Customer,27,https://www.amazon.ca/Lorann-Oils-Dram-10-FF/dp/B00WSQ56E4?ref=pf_vv_at_pdctrvw_dp,5,3.6,Thanks as advertised,2018-11-16,0.987676,3,0,Yes,0.0769230769230769
Rizzle Dizzle,60,https://www.amazon.ca/Light-Socket-Splitter-Convertor-Adapter/dp/B00PZVE1A4?ref=pf_vv_at_pdctrvw_dp,4,4.1,"Good product. Fit most bulbs, but these seem to be longer in depth which prevented the bulb from reaching connection. Only some bulbs worked when fully screwed in.",2017-12-10,-0.09710966666666669,28,0,Yes,0.019999999999999993
melissa m,11,https://www.amazon.ca/Warners-Womens-Me-Sleep-Black-Medium/dp/B01M8HVCCU?ref=pf_vv_at_pdctrvw_dp,5,5.0,"Very convenient, comfortable and as described",2018-10-27,0.912022,6,0,Yes,0.2
Jennifer,192,https://www.amazon.ca/Unforgettable-Senior-Moments-Page-Calendar/dp/0761188061?ref=pf_vv_at_pdctrvw_dp,3,3.0,Its a gift havent opend it hope they like it,2016-11-24,0.389555,10,0,Yes,0.01111111111111111
santosh,2,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774?ref=pf_vv_at_pdctrvw_dp,5,4.1,Good product,2018-10-21,0.0,2,0,Yes,0.5
Jennifer,192,https://www.amazon.ca/Joan-Baker-Designs-SSB1039-Suncatcher/dp/B007AVZNEA?ref=pf_vv_at_pdctrvw_dp,3,4.2,smaller then i thought but still looks good on the window,2016-11-24,0.840437,11,0,Yes,0.01111111111111111
sylvie Rodeghiero,20,https://www.amazon.ca/SortWise-DIY-Buildable-Multipurpose-Compartments/dp/B017K19KYS?ref=pf_vv_at_pdctrvw_dp,5,4.4,Like it because it's not to big and its clear,2018-08-09,-0.329071,10,0,Yes,0.16666666666666666
Amazon Customer,56,https://www.amazon.ca/Schleich-14586-Carnotaurus-Dinosaur-Figurine/dp/B07449WCQ2?ref=pf_vv_at_pdctrvw_dp,5,4.0,My son loves it,2018-11-27,0.94951,4,0,Yes,0.03448275862068964
SIBY PAUL,11,https://www.amazon.ca/NITION-Negative-Settings-Lightweight-Champagne/dp/B079L1FMK2?ref=pf_vv_at_pdctrvw_dp,5,4.6,Excellent,2018-07-25,0.0,1,0,Yes,0.16666666666666666
Christopher Darling,10,https://www.amazon.ca/AmazonBasics-Microwave-Cart-Wheels-Chrome/dp/B073P2KKXS?ref=pf_vv_at_pdctrvw_dp,3,4.5,One self piece came pretty bent up. I would return it if it weren't such a hassle.  Assembled the unit anyway and it seems fine. Just a real bummer. This is my first …,2018-10-20,-0.128656,33,0,Yes,0.034482758620689655
Amazon Customer,64,https://www.amazon.ca/Bunion-Corrector-Straightener-Daytime-Separators/dp/B07CGFFVTG?ref=pf_vv_at_pdctrvw_dp,3,3.1,Ordered the large and are extremely small. (I wear a size 8 women’s shoe) Otherwise product is ok and relieves some every day discomfort until the Velcro busts open (Keep in mind I have very minimal bunion action). I try to wear at night but the…,2018-12-10,-0.4661923333333333,46,0,Yes,0.009259259259259266
Amazon Customer,23,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774/ref=cm_cr_arp_d_product_top?ie=UTF8,5,4.1,Perfect,2018-09-11,0.0,1,0,Yes,0.047619047619047616
Jennifer,192,https://www.amazon.ca/Fitbit-Replacement-Charger-Insten-Charging/dp/B01MY531E4?ref=pf_vv_at_pdctrvw_dp,1,3.2,did not work on my fit bit,2018-11-02,-0.827428,7,0,Yes,0.01111111111111111
Jennifer,192,https://www.amazon.ca/Timex-5E011-Pedometer-Watch/dp/B003LL3TK8?ref=pf_vv_at_pdctrvw_dp,3,3.4,average device,2016-11-24,0.0,2,0,Yes,0.01111111111111111
Christopher Darling,10,https://www.amazon.ca/Marina-A1165-Plastic-Check-Valve/dp/B0002AQIAO?ref=pf_vv_at_pdctrvw_dp,5,3.9,Works great! No instructions included just a confusing low quality black and white drawing that doesn't match the actual product very well. …,2018-10-20,0.020732500000000043,22,0,Yes,0.034482758620689655
Amazon Customer,10,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774/ref=cm_cr_arp_d_product_top?ie=UTF8,5,4.1,"It worked, it was easy to put together and very happy.",2018-09-05,0.991871,11,0,Yes,0.16666666666666663
Amazon Customer,57,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774/ref=cm_cr_arp_d_product_top?ie=UTF8,5,4.1,Best fan for this price that I've found. Bottom stays together much better than previous cheaper fans that I have had. Plus it fans out and folds in for easy transport.,2018-12-02,0.8790429999999999,31,0,Yes,0.011764705882352924
Amazon Customer,64,https://www.amazon.ca/Amazon-ca-Black-Birthday-Icons-Design/dp/B01EKCOFG8?ref=pf_vv_at_pdctrvw_dp,5,4.5,Awesome gift. Have used as gifts multiple times.,2018-03-21,0.0,8,0,Yes,0.009259259259259266
Rizzle Dizzle,60,https://www.amazon.ca/R-Tech-Switching-Adapter-Power-Supply/dp/B00FEOB4EI?ref=pf_vv_at_pdctrvw_dp,5,4.6,Cheap product works well,2018-09-06,0.500148,4,0,Yes,0.019999999999999993
Jennifer,192,https://www.amazon.ca/Star-Wars-Electronic-Elite-Praetorian/dp/B01N4V0NW4?ref=pf_vv_at_pdctrvw_dp,3,3.7,pieces fall off to easy but the sounds are fun,2018-11-02,0.498143,10,0,Yes,0.01111111111111111
Saima Tazreen,33,https://www.amazon.ca/NO-17-Cooling-Portable-Ultra-Slim-Powered/dp/B07DQQLG7T?ref=pf_vv_at_pdctrvw_dp,4,4.3,It's an okay device. I had expected a better quality. Would recommend to users looking for something cheap but not durable.,2018-09-07,0.5135996666666667,21,0,Yes,0.018867924528301886
Matthew Wickware,21,https://www.amazon.ca/Ilsa-7-Inch-Cast-Iron-Diffuser/dp/B000I1WO8C?ref=pf_vv_at_pdctrvw_dp,5,3.8,exactly what I was looking for.,2016-07-20,0.0,6,0,Yes,0.08333333333333331
scott morrell,56,https://www.amazon.ca/Fruit-Loom-5-Pack-Stretch-Boxer/dp/B005C9G710?ref=pf_vv_at_pdctrvw_dp,5,4.3,Keeps me fresh and the air a flowing where it is important.,2018-07-17,0.987079,12,0,Yes,0.023255813953488347
Jennifer,192,https://www.amazon.ca/Marina-Cool-Fish-7-6cm-3-Inch/dp/B00OQ1XJSE?ref=pf_vv_at_pdctrvw_dp,5,4.6,works as expected,2018-11-02,0.627772,3,0,Yes,0.01111111111111111
Matthew Wickware,21,https://www.amazon.ca/FoodSaver-Vacuum-Sealing-System-Vertical/dp/B00DI1HK88?ref=pf_vv_at_pdctrvw_dp,4,4.2,"Works very well, but every now and again it loses its seal.",2016-12-12,0.441974,12,0,Yes,0.08333333333333331
Jennifer,192,https://www.amazon.ca/Generic-STRETCH-BRIDAL-WEDDING-COSTUME/dp/B01N58PU5E?ref=pf_vv_at_pdctrvw_dp,4,4.2,worth the wait,2017-09-19,0.516424,3,0,Yes,0.01111111111111111
Amazon Customer,64,https://www.amazon.ca/Mystic-Moments-Tea-Tree-Essential/dp/B004959AGC?ref=pf_vv_at_pdctrvw_dp,5,4.2,A dab will clear up a zit in a day or two. Great product.,2018-03-21,0.464839,14,0,Yes,0.009259259259259266
makaveli,43,https://www.amazon.ca/PEGASUS-SOFT-TIP-DARTS-SET/dp/B00W5SSTKI?ref=pf_vv_at_pdctrvw_dp,2,3.8,Very nice but the wings always falls off not sure why,2018-03-14,0.444166,11,0,Yes,0.01818181818181819
Jennifer,192,https://www.amazon.ca/EUBEST-Universal-Waterproof-Strollers-Pushchairs/dp/B00PSG4YMQ?ref=pf_vv_at_pdctrvw_dp,3,3.3,fits smaller then expected but shipped fast,2016-11-24,0.592656,7,0,Yes,0.01111111111111111
Amazon Customer,56,https://www.amazon.ca/DEWALT-DWST08212-System-Carrier-Brackets/dp/B006VSM9UY?ref=pf_vv_at_pdctrvw_dp,5,4.5,These are great As advertised,2018-11-27,0.966676,5,0,Yes,0.03448275862068964
Jennifer,192,NO URL DETECTED,4,0.0,as expected,2017-09-19,0.0,2,0,Yes,0.01111111111111111
neighbour2thenorth,25,https://www.amazon.ca/Ceva-Animal-Feliway-MultiCat-Diffuser/dp/B01AVI1I06?ref=pf_vv_at_pdctrvw_dp,4,3.8,"It worked for my 2 cats, although the diffuser got so hot that it felt like it was about to start on fire, so I unplug it every few hours. The refill doesn't last as long as advertised from my experience.",2018-01-16,0.035961999999999994,41,0,Yes,0.05
Sheila Borden,24,https://www.amazon.ca/Fintie-Samsung-Galaxy-Tab-Case/dp/B01FDFP3MQ?ref=pf_vv_at_pdctrvw_dp,5,4.6,As pictured. Love the color,2018-10-13,0.685565,5,0,Yes,0.03571428571428568
Amazon Customer,8,https://www.amazon.ca/Olee-Sleep-Non-Slip-Support-14BF13Q/dp/B06XVT3NJK?ref=pf_vv_at_pdctrvw_dp,5,3.9,It was easy to assemble although the instructions aren’t the best. I like the height a lot and seems very steady. No squeaks so far so would recommend it for sure!,2018-09-14,0.8012396666666666,31,0,Yes,0.07692307692307694
Jennifer,192,https://www.amazon.ca/Funko-POP-Pins-Star-Stormtrooper/dp/B01BMUQDRU?ref=pf_vv_at_pdctrvw_dp,5,5.0,its bigger then expected love this pin,2017-03-21,0.856331,7,0,Yes,0.01111111111111111
Sheila Borden,24,https://www.amazon.ca/ammoon-Student-Metallic-Equipped-Beginners/dp/B06XQDM3ZS?ref=pf_vv_at_pdctrvw_dp,1,2.2,It's beautiful as pictured. BUT The bridge is NOT setup and in fact is not finished. I had to take it to a music store to have them set it up only to find out that it's simply a piece of wood and no notches for the strings and not fitted to the violin. Was quoted…,2018-06-18,0.33655775,56,0,Yes,0.03571428571428568
Amazon Customer,64,https://www.amazon.ca/Sally-Hansen-Miracle-Color-Greens/dp/B07174KG1M?ref=pf_vv_at_pdctrvw_dp,5,5.0,Great colour. Applies perfectly smooth with the wider brush. Perfect hue for fall/winter.,2018-12-10,0.8741613333333333,13,0,Yes,0.009259259259259266
Amazon Customer,55,https://www.amazon.ca/Rimmel-London-Only-Matte-Lipstick/dp/B01LX1WH60?ref=pf_vv_at_pdctrvw_dp,3,3.1,Live the colour however it smudges very easily and is not long lasting,2018-09-10,0.53586,13,0,Yes,0.015873015873015872
scott morrell,56,https://www.amazon.ca/Clarks-Cotrell-Loafers-Black-Leather/dp/B01ACQY46C?ref=pf_vv_at_pdctrvw_dp,5,4.4,Very happy with these shoes.,2017-12-14,0.988571,5,0,Yes,0.023255813953488347
Jennifer,192,https://www.amazon.ca/Disguise-Costumes-Brave-Merida-Size/dp/B00767J17I?ref=pf_vv_at_pdctrvw_dp,1,3.3,to small even for a child and did not look like the picture and I cant even use it do not waist your money on this wig !!!,2017-03-21,-0.3678795,27,0,Yes,0.01111111111111111
Matthew Wickware,21,https://www.amazon.ca/TechRise-Professional-Portablel-Stainless-Platform/dp/B01LWPA85G?ref=pf_vv_at_pdctrvw_dp,5,4.7,Solid piece of equipment. If a little tiny.,2017-04-25,0.2414635,8,0,Yes,0.08333333333333331
Amazon Customer,57,https://www.amazon.ca/ArtNaturals-Organic-Aloe-Vera-Gel/dp/B0128PJ7T4?ref=pf_vv_at_pdctrvw_dp,3,4.1,"Just fine, though I wish it had a more pleasant smell like some others I have used.",2018-05-11,0.686085,17,0,Yes,0.011764705882352924
makaveli,43,https://www.amazon.ca/Anker-PowerPort-10-Port-Charging-Multi-Port/dp/B00YRYS4T4?ref=pf_vv_at_pdctrvw_dp,5,4.8,Very Nice little charger box comes in handy as i dont have to unplug wires now But what do i use the 3 extra ports for hahahah ya 10 ports is alot guys,2016-12-13,0.475266,33,0,Yes,0.01818181818181819
Amazon Customer,9,https://www.amazon.ca/Electronic-Arts-Skate-3/dp/B0037HPS6Y?ref=pf_vv_at_pdctrvw_dp,5,5.0,Son loved,2018-10-16,0.788669,2,0,Yes,0.1111111111111111
Amazon Customer,55,https://www.amazon.ca/Live-Clean-Mens-Shampoo-350/dp/B01B7EX7OI?ref=pf_vv_at_pdctrvw_dp,5,4.3,Nice scent,2018-10-23,0.0,2,0,Yes,0.015873015873015872
melissa m,11,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774/ref=cm_cr_arp_d_product_top?ie=UTF8,5,4.1,Works perfect,2018-10-27,0.0,2,0,Yes,0.2
Jennifer,192,https://www.amazon.ca/Universal-10inch-Tablet-Lenovo-Fusion5/dp/B01N6GDVE1?ref=pf_vv_at_pdctrvw_dp,5,3.8,fits and is cute too,2018-11-02,0.953898,5,0,Yes,0.01111111111111111
Christian,3,NO URL DETECTED,1,0.0,Had it for only one month and one of the earphones is already dead. Sound quality is good nevertheless.,2018-09-30,0.021229499999999957,19,0,Yes,0.1111111111111111
Amazon Customer,56,https://www.amazon.ca/Carseat-Canopy-Seat-Canopy-Jagger-White/dp/B00RCA68CK?ref=pf_vv_at_pdctrvw_dp,5,4.1,Wife loves it works great,2018-05-30,0.986155,5,0,Yes,0.03448275862068964
Jennifer,192,https://www.amazon.ca/Thever-Sleeve-Knitted-Crochet-Cardigan/dp/B015HV6K3M?ref=pf_vv_at_pdctrvw_dp,4,3.6,good quality but way to big,2018-11-02,0.784459,6,0,Yes,0.01111111111111111
Jessica McBride,10,https://www.amazon.ca/Melissa-Doug-Bouquet-Deluxe-Jewelry-Making/dp/B007RY73WU?ref=pf_vv_at_pdctrvw_dp,5,4.7,Our 2 year old has really enjoyed this set. We ordered it for her once making bracelets with pipe cleaners and dollar store beads lost its allure and she's done great with the special string. Figuring out how to fasten the breakaway clasps took …,2015-04-07,0.6224066666666667,44,0,Yes,0.07692307692307691
Allrounder,12,https://www.amazon.ca/Gentle-Muzzle-Guard-Dogs-Prevents/dp/B07F418JWZ?ref=pf_vv_at_pdctrvw_dp,5,4.1,Excellent. Love the soft feel and sturdy build. My lab is comfortable. Better than plastic muzzles.,2018-09-07,0.60164375,16,0,Yes,0.022222222222222216
Bala,5,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774?ref=pf_vv_at_pdctrvw_dp,3,4.1,Good,2018-10-20,0.0,1,0,Yes,1.0
Matthew Wickware,21,https://www.amazon.ca/Flexible-Reusable-Microwavable-Injuries-Swelling/dp/B01MS3XG0N?ref=pf_vv_at_pdctrvw_dp,5,4.4,The right size.,2017-04-25,0.0,3,0,Yes,0.08333333333333331
Amazon Customer,9,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774/ref=cm_cr_arp_d_product_top?ie=UTF8,3,4.1,Good for the money. Box had been opened and was shipped open. Works well,2018-10-31,0.30026533333333333,14,0,Yes,0.1111111111111111
Amazon Customer,55,https://www.amazon.ca/Bodysuit-Turkey-Headband-Thanksgiving-Clothes/dp/B0769QF6MP?ref=pf_vv_at_pdctrvw_dp,5,5.0,"Fits well, looks great!",2018-11-23,0.986959,4,0,Yes,0.015873015873015872
Saima Tazreen,33,https://www.amazon.ca/No-918-Montego-Textured-Grommet/dp/B009LHVBB0?ref=pf_vv_at_pdctrvw_dp,3,4.0,"I needed something dark to filter the sunlight in my kitchen. I am not a fan of the texture, and the material is too thick. But it does the job and I'm satistied.",2018-09-13,-0.45677966666666664,33,0,Yes,0.018867924528301886
Kindle Customer,46,https://www.amazon.ca/Towering-Inferno-Voyage-Bottom-Fantastic/dp/B003Z6YM5K?ref=pf_vv_at_pdctrvw_dp,4,4.4,Bought it for The Towering Inferno but Fantastic Voyage and Voyage to the Bottom of the Sea are also entertaining. Special effects before CGI rule!,2018-08-06,0.785156,25,0,Yes,0.014925373134328342
Jennifer,192,https://www.amazon.ca/Superman-Animated-Complete-Collection-Sous-titres/dp/B002LWJ510?ref=pf_vv_at_pdctrvw_dp,4,3.9,as expected,2017-09-19,0.0,2,0,Yes,0.01111111111111111
Amazon Customer,8,https://www.amazon.ca/Carex-Health-Brands-Wheelchair-Count/dp/B00H7QVJDW?ref=pf_vv_at_pdctrvw_dp,1,3.2,"Can't believe the bolt of a wheel just dropped away for the third time I use it. This is extremely dangerous, especially when I try to push my grandmother on the wheelchair out from the subway. Fortunately it hasn't hurt anyone. But the wheelch…",2016-02-03,-0.26679850000000005,44,0,Yes,0.16666666666666666
AJ,22,https://www.amazon.ca/AmazonBasics-DQ075-Ceramic-Adjustable-Thermostat/dp/B074MWKSLX?ref=pf_vv_at_pdctrvw_dp,5,4.1,Works great,2018-11-29,0.969876,2,0,Yes,0.07692307692307694
Kindle Customer,46,https://www.amazon.ca/Holy-Stone-F180W-Camera-Accessories/dp/B01CNHJY72?ref=pf_vv_at_pdctrvw_dp,4,4.4,I had never flown a drone before. I am glad there are inexpensive and rugged little devices like the Holy Stone F180W Mini. So far I have only attempted to fly it indoors. Learning to operate it will take lots of practice but it is fun to learn. I am impressed …,2018-07-21,0.07783500000000002,51,0,Yes,0.014925373134328342
Client d'Amazon,9,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774/ref=cm_cr_arp_d_product_top?ie=UTF8,5,4.1,"Ce produit est parfait côté qualité-prix. Il est facile à assembler, pas trop bruyant. Il fait bien le travail!",2018-11-15,0.33216766666666664,18,0,Yes,0.03333333333333333
Louis-Étienne Gagnon,4,https://www.amazon.ca/bObsweep-Robotic-Vacuum-Cleaner-Scarlet/dp/B017UDLP6C?ref=pf_vv_at_pdctrvw_dp,4,4.0,"This is a great product, but the spare parts are expensive.",2018-09-15,0.971513,11,0,Yes,0.3333333333333333
scott morrell,56,https://www.amazon.ca/Kingston-HyperX-Cloud-Gaming-Headset/dp/B0153XL4V2?ref=pf_vv_at_pdctrvw_dp,1,4.4,Mic was terrible. I ended up reverting back to using my iPhone headphones instead,2018-07-17,-0.4610305,14,0,Yes,0.023255813953488347
